danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,KMeans_Cluster
-1.061212702935801,0.6450976909772418,11,0.5568341863808024,1,-0.5761118880583673,-1.251063803845489,-0.527380532685429,-0.36059091615717875,-0.4643189896422791,-1.0034365871277628,audio_features,3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4,3
-1.2620280299632172,0.6479910835352689,1,0.4525357717274171,1,-0.17635857595330248,-0.8246062197974757,-0.9809989168424647,-0.597051531408185,0.10316257874671349,2.813781507327326,audio_features,11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa,https://api.spotify.com/v1/audio-analysis/11LmqTE2naFULdEP94AUBa,281160,4,9
1.3697096768697656,0.9894114053824707,9,0.9988351204548186,1,3.6036842373620233,-0.9318032081374135,-1.060502145347422,-0.4580091471594659,0.2959608039045122,0.43948275749744986,audio_features,7LRMbd3LEoV5wZJvXT1Lwb,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4,5
0.30750228917211614,-0.15926544015430164,4,0.35168880409461933,0,-0.6189973008512478,-1.1816187983557034,-1.0607494170684277,-0.6882704204375993,-0.7116827502220964,0.9347272749136869,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3,3
-0.4323436525078392,1.342405297461781,11,0.9639970770907612,0,-0.45970862476340585,-1.2882101237115204,-1.0600172512970136,-0.6395613049364557,0.03768393624029121,1.4215452623200893,audio_features,5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,250547,4,9
-1.1986126635335066,1.6288511607064675,11,0.9189125503843341,1,0.5251242475873862,-1.2440726959102757,-1.0439866539905127,0.25934328113010335,0.13226419763845673,-0.3675433702826685,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4,3
-0.8656819897775269,1.521795636059463,4,1.2177862908233528,0,0.047258219323860276,-1.2715477500956642,-1.0607589937259232,0.7907154502334881,-0.20967982433952606,-0.5442526613712597,audio_features,0COqiPhxzoWICwFCS4eZcp,spotify:track:0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/tracks/0COqiPhxzoWICwFCS4eZcp,https://api.spotify.com/v1/audio-analysis/0COqiPhxzoWICwFCS4eZcp,235893,4,7
0.1965253979201228,1.012558545846688,7,0.967448524111349,1,-0.14266289447318206,-1.2816615529086062,-1.059520234895345,2.1014334673551707,1.4600255595742406,0.4703077477907789,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4,11
0.07497927892984438,0.6479910835352689,4,0.4899624003569153,0,3.0216679208872166,-1.2825470932470666,-0.9870600924725694,0.3833301205875599,0.9398341218843307,1.535365377232341,audio_features,0u6JFVn0KHHlidZxNL9gVE,spotify:track:0u6JFVn0KHHlidZxNL9gVE,https://api.spotify.com/v1/tracks/0u6JFVn0KHHlidZxNL9gVE,https://api.spotify.com/v1/audio-analysis/0u6JFVn0KHHlidZxNL9gVE,230480,4,14
0.31278690304125867,1.6288511607064675,4,1.1826246743011153,1,0.6323377795695874,-0.9923928102425957,-1.0607639881346425,-0.6147639370449645,0.9361964195228627,0.7106807122992602,audio_features,4Yf5bqU3NK4kNOypcrLYwU,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/tracks/4Yf5bqU3NK4kNOypcrLYwU,https://api.spotify.com/v1/audio-analysis/4Yf5bqU3NK4kNOypcrLYwU,162107,4,9
-0.4323436525078392,1.319258156997564,8,1.1139193070475408,1,-0.20086452612066272,-1.2877344953349947,-1.0547270572070582,0.4541797431346777,0.4596574101705677,0.13941154545605938,audio_features,0snQkGI5qnAmohLE7jTsTn,spotify:track:0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/tracks/0snQkGI5qnAmohLE7jTsTn,https://api.spotify.com/v1/audio-analysis/0snQkGI5qnAmohLE7jTsTn,218933,3,3
0.006279298630991353,0.931543554221928,6,0.7858161246529197,1,-0.384659152375865,-1.239644994217974,-1.0498296272979335,-0.41372813306751727,0.08497406693937397,0.6267561909880762,audio_features,4JiEyzf0Md7KEFFGWDDdCr,spotify:track:4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/tracks/4JiEyzf0Md7KEFFGWDDdCr,https://api.spotify.com/v1/audio-analysis/4JiEyzf0Md7KEFFGWDDdCr,336000,4,3
1.042063616982928,0.23134255517936153,2,0.7725496251675357,1,0.8008161869701893,0.28697994190144477,-1.0607639881346425,0.9412708981461139,0.44146889836322817,-0.9564091144993475,audio_features,4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/tracks/4pbJqGIASGPr0ZpGpnWkDn,https://api.spotify.com/v1/audio-analysis/4pbJqGIASGPr0ZpGpnWkDn,122067,4,2
-0.32136676125584585,1.3886995783902154,0,1.0311924362728286,1,-0.2743823766227436,-1.2643469089223947,-1.0607639881346425,4.067510493037694,1.2053863942714877,1.1316354541140872,audio_features,2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067,4,18
0.4026253388166813,1.4783947476890564,4,1.159866695509115,0,-0.3279891426138443,-1.2666306708478976,-1.0607639881346425,1.277806605244924,0.4923967314237788,0.48821412406167713,audio_features,3fgehc497TFqKH1zBL2YNK,spotify:track:3fgehc497TFqKH1zBL2YNK,https://api.spotify.com/v1/tracks/3fgehc497TFqKH1zBL2YNK,https://api.spotify.com/v1/audio-analysis/3fgehc497TFqKH1zBL2YNK,167012,4,7
-0.3266513751249884,1.5680899169878975,9,1.1258915139002046,1,-0.36168482409396474,-1.2862127641744303,-1.0607639881346425,-1.1045119529019174,0.041321638601759116,1.8837032574918287,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373,4,9
-0.411205197031269,1.4957551030372191,7,1.1401287328601288,0,0.8008161869701893,-1.2877018701646306,-1.0571272827565796,-0.1834668597893838,-0.2424191455927372,0.4611686803168773,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4,3
2.3156555594462795,0.3210377244782028,5,0.8635815403355368,0,1.4440973788633973,-1.0273483499186624,-0.304329269497576,0.0910754275806983,1.4563878572127726,-0.0685564543822493,audio_features,5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4,5
0.5136022300686747,1.012558545846688,9,1.2609293785806994,0,-0.6082759476530277,-1.2834559372786443,-1.0567636122187734,-0.22774787388133258,-0.09327334877255314,-0.4862892876639043,audio_features,48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,329733,4,3
-0.014859156845578808,1.5970238425681687,9,1.0850134382501184,1,-0.2697875109663636,-1.2850871957968608,-1.0607607878339098,-0.6555024700095572,0.6706441471357061,-0.5280191991464313,audio_features,3K4HG9evC7dg3N0R9cYqk4,spotify:track:3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/tracks/3K4HG9evC7dg3N0R9cYqk4,https://api.spotify.com/v1/audio-analysis/3K4HG9evC7dg3N0R9cYqk4,157333,4,3
-0.2579513948261354,1.0038783681726065,10,1.017818079068051,1,-0.5163786345254265,-1.2852037142624477,-1.0607639881346425,-0.4757215527962454,0.6888326589430457,1.8561311556214135,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840,4,9
-0.4323436525078392,1.3250449421136183,6,0.7548609591870235,0,-0.547011072234627,-1.2883377580387243,-1.059357795388458,0.49846075722662647,0.8052391345100182,0.612505441706738,audio_features,2SHTKB8YYlawTGIuJ2b2ok,spotify:track:2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/tracks/2SHTKB8YYlawTGIuJ2b2ok,https://api.spotify.com/v1/audio-analysis/2SHTKB8YYlawTGIuJ2b2ok,168429,4,3
0.14896387309783993,1.521795636059463,1,1.1083107056390857,1,-0.5056572813272064,-1.2719439128786596,-1.0606716158180398,-0.8397114886320639,1.5000402855503874,-0.3895081121097743,audio_features,4EchqUKQ3qAQuRNKmeIpnf,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,3
-0.5327513160215471,1.5246890286174906,10,0.8599143778761625,0,0.14375039810784146,-1.2842016554584004,-1.0607529810396983,1.2866628080633138,-0.3224485975450309,-0.2119623639981484,audio_features,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,292581,4,7
-0.8286896926935291,-0.22292007643089848,9,0.2620590392787318,0,-0.5025940375562864,0.06326448797461785,-1.0530056833281085,-0.32516610488361974,-0.5698123581248482,-0.9215567385395534,audio_features,5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4,10
0.6510021906663807,1.5073286732693278,9,1.1903904300974375,1,-0.3233942769574642,-1.2466361021531873,-1.0607639881346425,0.12650023885425732,1.8965498429503886,-0.642056173286877,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4,15
-0.2103898700038525,0.4975346705178578,11,0.6297460046907183,1,-0.5194418782963466,-1.2840618332996963,-1.0520843846323327,-0.43144053870429677,-0.3624633235211778,0.38582558846423815,audio_features,2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,283733,4,3
0.2916484475646885,1.076213182123285,10,1.0618240285805447,1,-0.43673429648150563,-1.2827335227920056,-1.0607639881346425,2.437969174453981,-0.13328807474870008,1.1080597580203957,audio_features,3t4IkHfT4eXZggkupi4SUe,spotify:track:3t4IkHfT4eXZggkupi4SUe,https://api.spotify.com/v1/tracks/3t4IkHfT4eXZggkupi4SUe,https://api.spotify.com/v1/audio-analysis/3t4IkHfT4eXZggkupi4SUe,170445,4,7
1.2058866469263467,1.2903242314172927,2,0.7106392942357432,1,-0.5041256594417465,-1.1990965681937367,-0.9839082811449149,-0.21889167106294283,2.1002611751925913,0.7472989419743501,audio_features,2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,222813,4,12
0.5611637548909575,1.2787506611851842,5,0.9938736653627238,1,-0.5990862163402676,-1.2875131102503798,-1.0577576450221104,-0.5811103663350834,0.33597552988065915,0.40162533223267827,audio_features,0bRNszTbTFLNlunAeh7eom,spotify:track:0bRNszTbTFLNlunAeh7eom,https://api.spotify.com/v1/tracks/0bRNszTbTFLNlunAeh7eom,https://api.spotify.com/v1/audio-analysis/0bRNszTbTFLNlunAeh7eom,258027,4,3
-0.36364367220898614,1.3626590453679712,0,1.1604059841060816,0,0.4898969442218056,-1.287289394796453,-1.0607639881346425,1.3575124306104318,0.121351090554053,0.9892209009699333,audio_features,0M3adYbGtyRHACP86dey1H,spotify:track:0M3adYbGtyRHACP86dey1H,https://api.spotify.com/v1/tracks/0M3adYbGtyRHACP86dey1H,https://api.spotify.com/v1/audio-analysis/0M3adYbGtyRHACP86dey1H,191520,4,7
0.3656330417326835,1.489968317921165,11,0.47572518139699094,1,-0.17329533218238244,-1.2580549117807025,-0.6510285155395649,1.7383291518011907,0.9652980384146059,0.023453818151606777,audio_features,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4,11
0.45018686363896415,0.824488029574924,4,0.9614084918253203,1,-0.5056572813272064,-1.1797545029063132,-1.060756229829836,3.3944390788400733,-0.19876671725512235,-0.22007909511056267,audio_features,57BrRMwf9LrcmuOsyGilwr,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960,4,0
-0.5591743853672598,1.319258156997564,4,1.0473710941818335,0,-0.2942934611337239,-1.2759521480948486,-1.0474294017484123,1.0652577376035703,-0.18421590780925073,-0.1676921015567745,audio_features,69QHm3pustz01CJRwdo20z,spotify:track:69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/tracks/69QHm3pustz01CJRwdo20z,https://api.spotify.com/v1/audio-analysis/69QHm3pustz01CJRwdo20z,312293,4,7
-1.1563357525803664,0.8621021328292767,0,0.983950755178534,1,-0.36015320220850466,-1.2754860742325012,-1.059752984039541,0.4276111346795087,-0.6571172148000779,0.7697903419270704,audio_features,2TYC9SaRhYypUQzB1ZVTG2,spotify:track:2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/audio-analysis/2TYC9SaRhYypUQzB1ZVTG2,230760,4,7
0.3762022694709686,1.15144138863199,9,1.0783262596477299,0,1.1224567829167935,-1.1166014945582194,-1.0607639881346425,-0.28974129361006085,1.1580962635724048,1.7900510508016445,audio_features,4948g5UqwZFLGI8UTOXqdi,spotify:track:4948g5UqwZFLGI8UTOXqdi,https://api.spotify.com/v1/tracks/4948g5UqwZFLGI8UTOXqdi,https://api.spotify.com/v1/audio-analysis/4948g5UqwZFLGI8UTOXqdi,185587,4,9
0.6615714184046657,1.4581409997828667,1,1.1502673584831054,1,-0.44898727156518575,-1.2874734939720802,-1.0607639881346425,-0.7564631821392004,0.9216456100769911,-0.18531965881999482,audio_features,2VuY96gSRIIZLgc9labIOZ,spotify:track:2VuY96gSRIIZLgc9labIOZ,https://api.spotify.com/v1/tracks/2VuY96gSRIIZLgc9labIOZ,https://api.spotify.com/v1/audio-analysis/2VuY96gSRIIZLgc9labIOZ,190227,4,3
0.355063813994399,1.5073286732693278,1,1.2296506399566232,1,0.6017053418603869,-1.2708952466883776,-1.0607639881346425,1.277806605244924,2.0529710444935083,-0.722077228490564,audio_features,63t9x6MyYnZ9tYprnk6cty,spotify:track:63t9x6MyYnZ9tYprnk6cty,https://api.spotify.com/v1/tracks/63t9x6MyYnZ9tYprnk6cty,https://api.spotify.com/v1/audio-analysis/63t9x6MyYnZ9tYprnk6cty,174213,4,15
1.6339403703268924,1.2006290621184514,10,1.0522246915545352,0,-0.4903410624726062,-1.2538602470195743,-1.0607639881346425,-0.4048719302491275,1.9874924019870863,-0.035841690814656095,audio_features,2wcDfk3TfQg3Jv8gEoTim7,spotify:track:2wcDfk3TfQg3Jv8gEoTim7,https://api.spotify.com/v1/tracks/2wcDfk3TfQg3Jv8gEoTim7,https://api.spotify.com/v1/audio-analysis/2wcDfk3TfQg3Jv8gEoTim7,165947,4,12
-0.2843744641718481,1.521795636059463,3,1.2159527095936655,1,-0.09977748168030158,-1.281521730749902,-1.0607439377656582,-0.5465711753433634,1.554605820972406,-0.8404823670846375,audio_features,6PTk0jzBTL3K72lNiveGt0,spotify:track:6PTk0jzBTL3K72lNiveGt0,https://api.spotify.com/v1/tracks/6PTk0jzBTL3K72lNiveGt0,https://api.spotify.com/v1/audio-analysis/6PTk0jzBTL3K72lNiveGt0,181533,4,3
-0.24209755321870774,1.489968317921165,9,0.9884807793930555,1,0.5251242475873862,-1.2878393619540232,-1.06057100030258,-0.41372813306751727,0.25594607792836527,1.4204609661791179,audio_features,7Gm1XwQL5q72SX76nxuXtW,spotify:track:7Gm1XwQL5q72SX76nxuXtW,https://api.spotify.com/v1/tracks/7Gm1XwQL5q72SX76nxuXtW,https://api.spotify.com/v1/audio-analysis/7Gm1XwQL5q72SX76nxuXtW,247320,4,9
0.10140234827555708,1.0472792565430136,8,1.0076794534450748,1,-0.38312753049040493,-1.281032353194437,-1.060732470021366,-0.7883455122854034,-0.1478388841945717,-0.6533948129324634,audio_features,2DIo5VoBB6X1GzgpGbmMIF,spotify:track:2DIo5VoBB6X1GzgpGbmMIF,https://api.spotify.com/v1/tracks/2DIo5VoBB6X1GzgpGbmMIF,https://api.spotify.com/v1/audio-analysis/2DIo5VoBB6X1GzgpGbmMIF,217538,4,3
0.7989713790023718,1.1022537151455292,4,0.9918243686942497,0,0.15294012942060162,-1.2876389501932135,-1.0605254202618415,-0.5359437319612956,1.7001139154311218,0.0551152654679709,audio_features,7LJETXmpThAx6IvUzczYNR,spotify:track:7LJETXmpThAx6IvUzczYNR,https://api.spotify.com/v1/tracks/7LJETXmpThAx6IvUzczYNR,https://api.spotify.com/v1/audio-analysis/7LJETXmpThAx6IvUzczYNR,215601,4,12
0.8095406067406569,1.322151549555591,1,1.1530716591873327,0,-0.18707992915152258,-1.277140636443835,-1.060708710212896,-0.9353584790706732,2.1148119846384628,0.8001196539845271,audio_features,6eyaiauoVhwiUuZjTcayXv,spotify:track:6eyaiauoVhwiUuZjTcayXv,https://api.spotify.com/v1/tracks/6eyaiauoVhwiUuZjTcayXv,https://api.spotify.com/v1/audio-analysis/6eyaiauoVhwiUuZjTcayXv,222231,4,12
